date,store_id,sales
2021-11-30,S002,94.38
2021-11-30,S003,151.75
2021-12-01,S001,120.82
2021-12-01,S002,73.05
2021-12-01,S003,151.57
2021-12-02,S001,111.75
2021-12-02,S002,56.83
2021-12-02,S003,144.16
2021-12-03,S001,106.25
2021-12-03,S002,75.89
2021-12-03,S003,141.08
2021-12-04,S001,125.21
2021-12-04,S002,90.46
2021-12-04,S003,167.19
2021-12-05,S001,131.02
2021-12-05,S002,99.85
2021-12-05,S003,165.13
2021-12-06,S001,108.16
2021-12-06,S002,78.19
2021-12-06,S003,152.85
2021-12-07,S001,106.04
2021-12-07,S002,69.15
2021-12-07,S003,153.51
2021-12-08,S001,114.52
2021-12-08,S002,73.46
2021-12-08,S003,172.72
2021-12-09,S001,114.5
2021-12-09,S002,78.32
2021-12-09,S003,150.09
2021-12-10,S001,108.46
2021-12-10,S002,58.34
2021-12-10,S003,165.44
2021-12-11,S001,123.73
2021-12-11,S002,101.32
2021-12-11,S003,180.95
2021-12-12,S001,129.34
2021-12-12,S002,83.93
2021-12-12,S003,173.86
2021-12-13,S001,100.89
2021-12-13,S002,86.89
2021-12-13,S003,150.98
2021-12-14,S001,101.22
2021-12-14,S002,78.68
2021-12-14,S003,142.0
2021-12-15,S001,106.74
2021-12-15,S002,80.57
2021-12-15,S003,156.75
2021-12-16,S001,110.8
2021-12-16,S002,84.72
2021-12-16,S003,161.13
2021-12-17,S001,115.02
2021-12-17,S002,80.12
2021-12-17,S003,167.01
2021-12-18,S001,139.37
2021-12-18,S002,95.93
2021-12-18,S003,160.49
2021-12-19,S001,134.46
2021-12-19,S002,89.25
2021-12-19,S003,166.22
2021-12-20,S001,151.37
2021-12-20,S002,118.57
2021-12-20,S003,185.69
2021-12-21,S001,152.55
2021-12-21,S002,110.92
2021-12-21,S003,188.26
2021-12-22,S001,144.75
2021-12-22,S002,112.92
2021-12-22,S003,198.73
2021-12-23,S001,152.69
2021-12-23,S002,131.43
2021-12-23,S003,188.08
2021-12-24,S001,110.6
2021-12-24,S002,69.31
2021-12-24,S003,147.03
2021-12-25,S001,130.58
2021-12-25,S002,92.07
2021-12-25,S003,175.11
2021-12-26,S001,121.47
2021-12-26,S002,91.81
2021-12-26,S003,172.46
2021-12-27,S001,117.34
2021-12-27,S002,73.5
2021-12-27,S003,156.78
2021-12-28,S001,125.55
2021-12-28,S002,80.19
2021-12-28,S003,148.9
2021-12-29,S001,112.53
2021-12-29,S002,80.88
2021-12-29,S003,164.61
2021-12-30,S001,116.74
2021-12-30,S002,68.86
2021-12-30,S003,154.53
2021-12-31,S001,119.17
2021-12-31,S002,77.18
2021-12-31,S003,173.61
2022-01-01,S001,125.6
2022-01-01,S002,82.85
2022-01-01,S003,171.05
2022-01-02,S001,130.75
2022-01-02,S002,97.94
2022-01-02,S003,151.27
2022-01-03,S001,114.2
2022-01-03,S002,78.18
2022-01-03,S003,136.09
2022-01-04,S001,115.04
2022-01-04,S002,77.56
2022-01-04,S003,160.29
2022-01-05,S001,108.24
2022-01-05,S002,82.32
2022-01-05,S003,165.9
2022-01-06,S001,114.8
2022-01-06,S002,75.0
2022-01-06,S003,149.43
2022-01-07,S001,118.76
2022-01-07,S002,84.67
2022-01-07,S003,172.72
2022-01-08,S001,141.58
2022-01-08,S002,84.94
2022-01-08,S003,184.43
2022-01-09,S001,137.83
2022-01-09,S002,104.0
2022-01-09,S003,173.04
2022-01-10,S001,132.59
2022-01-10,S002,73.47
2022-01-10,S003,160.9
2022-01-11,S001,109.43
2022-01-11,S002,64.5
2022-01-11,S003,163.98
2022-01-12,S001,122.76
2022-01-12,S002,75.64
2022-01-12,S003,172.18
2022-01-13,S001,117.47
2022-01-13,S002,74.93
2022-01-13,S003,162.77
2022-01-14,S001,133.75
2022-01-14,S002,75.98
2022-01-14,S003,159.08
2022-01-15,S001,125.0
2022-01-15,S002,95.74
2022-01-15,S003,178.22
2022-01-16,S001,124.99
2022-01-16,S002,102.89
2022-01-16,S003,177.41
2022-01-17,S001,112.16
2022-01-17,S002,77.8
2022-01-17,S003,165.78
2022-01-18,S001,100.22
2022-01-18,S002,74.04
2022-01-18,S003,146.11
2022-01-19,S001,113.27
2022-01-19,S002,70.8
2022-01-19,S003,161.49
2022-01-20,S001,111.67
2022-01-20,S002,76.31
2022-01-20,S003,162.94
2022-01-21,S001,119.22
2022-01-21,S002,65.21
2022-01-21,S003,158.98
2022-01-22,S001,136.03
2022-01-22,S002,89.77
2022-01-22,S003,181.15
2022-01-23,S001,148.59
2022-01-23,S002,105.79
2022-01-23,S003,190.56
2022-01-24,S001,126.48
2022-01-24,S002,74.53
2022-01-24,S003,161.62
2022-01-25,S001,114.56
2022-01-25,S002,86.42
2022-01-25,S003,166.37
2022-01-26,S001,112.29
2022-01-26,S002,71.86
2022-01-26,S003,174.03
2022-01-27,S001,123.72
2022-01-27,S002,96.13
2022-01-27,S003,162.81
2022-01-28,S001,109.54
2022-01-28,S002,96.96
2022-01-28,S003,154.75
2022-01-29,S001,150.08
2022-01-29,S002,102.29
2022-01-29,S003,182.14
2022-01-30,S001,145.19
2022-01-30,S002,113.8
2022-01-30,S003,159.96
2022-01-31,S001,117.33
2022-01-31,S002,86.03
2022-01-31,S003,144.55
2022-02-01,S001,107.72
2022-02-01,S002,89.65
2022-02-01,S003,165.97
2022-02-02,S001,132.6
2022-02-02,S002,93.92
2022-02-02,S003,144.92
2022-02-03,S001,121.2
2022-02-03,S002,85.6
2022-02-03,S003,153.54
2022-02-04,S001,132.38
2022-02-04,S002,72.07
2022-02-04,S003,161.4
2022-02-05,S001,125.08
2022-02-05,S002,106.14
2022-02-05,S003,174.06
2022-02-06,S001,133.4
2022-02-06,S002,96.4
2022-02-06,S003,179.05
2022-02-07,S001,123.61
2022-02-07,S002,82.35
2022-02-07,S003,174.53
2022-02-08,S001,124.32
2022-02-08,S002,88.27
2022-02-08,S003,167.94
2022-02-09,S001,120.72
2022-02-09,S002,90.77
2022-02-09,S003,159.73
2022-02-10,S001,129.69
2022-02-10,S002,87.81
2022-02-10,S003,177.69
2022-02-11,S001,116.56
2022-02-11,S002,92.06
2022-02-11,S003,155.85
2022-02-12,S001,139.35
2022-02-12,S002,96.7
2022-02-12,S003,184.48
2022-02-13,S001,141.85
2022-02-13,S002,102.39
2022-02-13,S003,170.81
2022-02-14,S001,130.41
2022-02-14,S002,94.9
2022-02-14,S003,170.58
2022-02-15,S001,132.39
2022-02-15,S002,102.68
2022-02-15,S003,166.45
2022-02-16,S001,118.11
2022-02-16,S002,105.9
2022-02-16,S003,178.1
2022-02-17,S001,115.25
2022-02-17,S002,92.75
2022-02-17,S003,175.65
2022-02-18,S001,138.16
2022-02-18,S002,96.4
2022-02-18,S003,165.63
2022-02-19,S001,146.02
2022-02-19,S002,120.94
2022-02-19,S003,179.55
2022-02-20,S001,137.8
2022-02-20,S002,100.12
2022-02-20,S003,183.72
2022-02-21,S001,141.63
2022-02-21,S002,95.94
2022-02-21,S003,186.7
2022-02-22,S001,130.58
2022-02-22,S002,97.46
2022-02-22,S003,185.11
2022-02-23,S001,139.52
2022-02-23,S002,103.31
2022-02-23,S003,164.88
2022-02-24,S001,131.07
2022-02-24,S002,83.05
2022-02-24,S003,179.5
2022-02-25,S001,147.46
2022-02-25,S002,85.05
2022-02-25,S003,159.72
2022-02-26,S001,160.46
2022-02-26,S002,108.17
2022-02-26,S003,185.47
2022-02-27,S001,144.87
2022-02-27,S002,111.44
2022-02-27,S003,182.1
2022-02-28,S001,140.09
2022-02-28,S002,102.84
2022-02-28,S003,183.56
2022-03-01,S001,137.93
2022-03-01,S002,98.43
2022-03-01,S003,165.16
2022-03-02,S001,144.17
2022-03-02,S002,93.51
2022-03-02,S003,179.41
2022-03-03,S001,125.96
2022-03-03,S002,98.49
2022-03-03,S003,176.47
2022-03-04,S001,139.63
2022-03-04,S002,98.01
2022-03-04,S003,175.55
2022-03-05,S001,158.07
2022-03-05,S002,125.01
2022-03-05,S003,205.82
2022-03-06,S001,136.0
2022-03-06,S002,112.82
2022-03-06,S003,207.02
2022-03-07,S001,126.07
2022-03-07,S002,93.87
2022-03-07,S003,177.28
2022-03-08,S001,119.69
2022-03-08,S002,100.98
2022-03-08,S003,176.17
2022-03-09,S001,134.32
2022-03-09,S002,99.42
2022-03-09,S003,167.38
2022-03-10,S001,142.69
2022-03-10,S002,85.72
2022-03-10,S003,179.9
2022-03-11,S001,149.44
2022-03-11,S002,98.62
2022-03-11,S003,196.07
2022-03-12,S001,153.49
2022-03-12,S002,113.39
2022-03-12,S003,194.92
2022-03-13,S001,166.4
2022-03-13,S002,110.3
2022-03-13,S003,202.28
2022-03-14,S001,127.81
2022-03-14,S002,108.39
2022-03-14,S003,170.78
2022-03-15,S001,125.7
2022-03-15,S002,94.28
2022-03-15,S003,178.99
2022-03-16,S001,139.36
2022-03-16,S002,104.67
2022-03-16,S003,186.67
2022-03-17,S001,143.35
2022-03-17,S002,100.3
2022-03-17,S003,184.33
2022-03-18,S001,140.5
2022-03-18,S002,102.8
2022-03-18,S003,190.59
2022-03-19,S001,139.7
2022-03-19,S002,120.69
2022-03-19,S003,194.68
2022-03-20,S001,156.01
2022-03-20,S002,107.4
2022-03-20,S003,186.01
2022-03-21,S001,131.76
2022-03-21,S002,104.85
2022-03-21,S003,194.5
2022-03-22,S001,148.04
2022-03-22,S002,122.09
2022-03-22,S003,178.54
2022-03-23,S001,146.09
2022-03-23,S002,91.79
2022-03-23,S003,190.59
2022-03-24,S001,136.12
2022-03-24,S002,104.24
2022-03-24,S003,190.66
2022-03-25,S001,140.01
2022-03-25,S002,114.14
2022-03-25,S003,174.25
2022-03-26,S001,151.12
2022-03-26,S002,123.03
2022-03-26,S003,211.46
2022-03-27,S001,159.57
2022-03-27,S002,126.58
2022-03-27,S003,199.04
2022-03-28,S001,153.19
2022-03-28,S002,87.53
2022-03-28,S003,189.52
2022-03-29,S001,138.14
2022-03-29,S002,111.78
2022-03-29,S003,186.72
2022-03-30,S001,150.54
2022-03-30,S002,101.35
2022-03-30,S003,203.08
2022-03-31,S001,142.74
2022-03-31,S002,110.38
2022-03-31,S003,201.35
2022-04-01,S001,141.11
2022-04-01,S002,108.12
2022-04-01,S003,176.6
2022-04-02,S001,162.07
2022-04-02,S002,142.03
2022-04-02,S003,224.67
2022-04-03,S001,155.11
2022-04-03,S002,128.63
2022-04-03,S003,201.68
2022-04-04,S001,144.43
2022-04-04,S002,108.8
2022-04-04,S003,209.42
2022-04-05,S001,139.75
2022-04-05,S002,98.07
2022-04-05,S003,191.05
2022-04-06,S001,165.51
2022-04-06,S002,111.56
2022-04-06,S003,190.87
2022-04-07,S001,150.54
2022-04-07,S002,117.62
2022-04-07,S003,192.11
2022-04-08,S001,145.12
2022-04-08,S002,110.83
2022-04-08,S003,191.37
2022-04-09,S001,167.89
2022-04-09,S002,122.87
2022-04-09,S003,230.26
2022-04-10,S001,165.73
2022-04-10,S002,122.77
2022-04-10,S003,209.94
2022-04-11,S001,150.32
2022-04-11,S002,117.07
2022-04-11,S003,193.62
2022-04-12,S001,157.45
2022-04-12,S002,119.29
2022-04-12,S003,197.13
2022-04-13,S001,159.05
2022-04-13,S002,
2022-04-13,S003,189.26
2022-04-14,S001,149.19
2022-04-14,S002,106.11
2022-04-14,S003,210.25
2022-04-15,S001,149.27
2022-04-15,S002,118.7
2022-04-15,S003,186.17
2022-04-16,S001,167.11
2022-04-16,S002,128.94
2022-04-16,S003,208.5
2022-04-17,S001,151.33
2022-04-17,S002,129.59
2022-04-17,S003,221.37
2022-04-18,S001,143.06
2022-04-18,S002,118.96
2022-04-18,S003,199.68
2022-04-19,S001,166.55
2022-04-19,S002,119.41
2022-04-19,S003,204.19
2022-04-20,S001,169.2
2022-04-20,S002,120.79
2022-04-20,S003,212.52
2022-04-21,S001,154.47
2022-04-21,S002,108.5
2022-04-21,S003,208.74
2022-04-22,S001,161.49
2022-04-22,S002,111.36
2022-04-22,S003,202.26
2022-04-23,S001,174.78
2022-04-23,S002,144.64
2022-04-23,S003,233.32
2022-04-24,S001,197.33
2022-04-24,S002,131.38
2022-04-24,S003,212.02
2022-04-25,S001,167.07
2022-04-25,S002,120.98
2022-04-25,S003,201.68
2022-04-26,S001,157.49
2022-04-26,S002,127.35
2022-04-26,S003,202.67
2022-04-27,S001,151.27
2022-04-27,S002,123.0
2022-04-27,S003,202.52
2022-04-28,S001,146.45
2022-04-28,S002,124.04
2022-04-28,S003,195.21
2022-04-29,S001,161.32
2022-04-29,S002,127.19
2022-04-29,S003,191.51
2022-04-30,S001,169.03
2022-04-30,S002,118.46
2022-04-30,S003,222.93
2022-05-01,S001,164.08
2022-05-01,S002,131.84
2022-05-01,S003,214.94
2022-05-02,S001,155.66
2022-05-02,S002,124.86
2022-05-02,S003,220.67
2022-05-03,S001,152.55
2022-05-03,S002,132.56
2022-05-03,S003,205.23
2022-05-04,S001,175.06
2022-05-04,S002,122.34
2022-05-04,S003,204.19
2022-05-05,S001,168.98
2022-05-05,S002,115.39
2022-05-05,S003,215.35
2022-05-06,S001,162.22
2022-05-06,S002,115.94
2022-05-06,S003,210.2
2022-05-07,S001,189.47
2022-05-07,S002,144.88
2022-05-07,S003,220.96
2022-05-08,S001,178.59
2022-05-08,S002,136.39
2022-05-08,S003,217.61
2022-05-09,S001,156.42
2022-05-09,S002,123.4
2022-05-09,S003,237.37
2022-05-10,S001,175.83
2022-05-10,S002,128.69
2022-05-10,S003,211.36
2022-05-11,S001,168.29
2022-05-11,S002,100.86
2022-05-11,S003,217.5
2022-05-12,S001,156.0
2022-05-12,S002,140.38
2022-05-12,S003,200.99
2022-05-13,S001,163.09
2022-05-13,S002,118.83
2022-05-13,S003,204.9
2022-05-14,S001,172.92
2022-05-14,S002,141.9
2022-05-14,S003,241.76
2022-05-15,S001,169.17
2022-05-15,S002,126.61
2022-05-15,S003,236.37
2022-05-16,S001,172.94
2022-05-16,S002,122.15
2022-05-16,S003,214.19
2022-05-17,S001,181.1
2022-05-17,S002,135.76
2022-05-17,S003,207.8
2022-05-18,S001,154.92
2022-05-18,S002,110.74
2022-05-18,S003,209.29
2022-05-19,S001,170.89
2022-05-19,S002,135.34
2022-05-19,S003,206.07
2022-05-20,S001,161.45
2022-05-20,S002,124.39
2022-05-20,S003,202.53
2022-05-21,S001,178.03
2022-05-21,S002,145.72
2022-05-21,S003,234.47
2022-05-22,S001,177.45
2022-05-22,S002,147.33
2022-05-22,S003,231.68
2022-05-23,S001,160.53
2022-05-23,S002,130.83
2022-05-23,S003,218.54
2022-05-24,S001,168.08
2022-05-24,S002,120.61
2022-05-24,S003,210.24
2022-05-25,S001,161.28
2022-05-25,S002,124.84
2022-05-25,S003,215.25
2022-05-26,S001,170.33
2022-05-26,S002,116.27
2022-05-26,S003,210.01
2022-05-27,S001,167.99
2022-05-27,S002,132.11
2022-05-27,S003,207.91
2022-05-28,S001,181.7
2022-05-28,S002,156.99
2022-05-28,S003,242.31
2022-05-29,S001,176.57
2022-05-29,S002,128.98
2022-05-29,S003,230.19
2022-05-30,S001,164.42
2022-05-30,S002,122.67
2022-05-30,S003,218.52
2022-05-31,S001,175.28
2022-05-31,S002,127.49
2022-05-31,S003,221.38
2022-06-01,S001,173.44
2022-06-01,S002,130.5
2022-06-01,S003,215.99
2022-06-02,S001,161.8
2022-06-02,S002,136.31
2022-06-02,S003,217.05
2022-06-03,S001,170.59
2022-06-03,S002,128.22
2022-06-03,S003,206.65
2022-06-04,S001,190.98
2022-06-04,S002,142.06
2022-06-04,S003,223.37
2022-06-05,S001,171.78
2022-06-05,S002,153.56
2022-06-05,S003,223.16
2022-06-06,S001,174.64
2022-06-06,S002,135.17
2022-06-06,S003,220.77
2022-06-07,S001,165.15
2022-06-07,S002,134.32
2022-06-07,S003,216.67
2022-06-08,S001,175.16
2022-06-08,S002,131.03
2022-06-08,S003,209.11
2022-06-09,S001,164.62
2022-06-09,S002,138.11
2022-06-09,S003,221.09
2022-06-10,S001,156.42
2022-06-10,S002,125.11
2022-06-10,S003,220.96
2022-06-11,S001,172.96
2022-06-11,S002,139.12
2022-06-11,S003,226.2
2022-06-12,S001,186.48
2022-06-12,S002,151.52
2022-06-12,S003,231.68
2022-06-13,S001,173.28
2022-06-13,S002,117.64
2022-06-13,S003,221.42
2022-06-14,S001,164.07
2022-06-14,S002,131.46
2022-06-14,S003,210.31
2022-06-15,S001,176.5
2022-06-15,S002,128.26
2022-06-15,S003,221.83
2022-06-16,S001,158.19
2022-06-16,S002,119.62
2022-06-16,S003,219.82
2022-06-17,S001,171.03
2022-06-17,S002,123.47
2022-06-17,S003,209.53
2022-06-18,S001,176.94
2022-06-18,S002,145.1
2022-06-18,S003,234.38
2022-06-19,S001,181.48
2022-06-19,S002,154.29
2022-06-19,S003,235.64
2022-06-20,S001,172.13
2022-06-20,S002,125.83
2022-06-20,S003,
2022-06-21,S001,164.91
2022-06-21,S002,140.79
2022-06-21,S003,213.5
2022-06-22,S001,168.76
2022-06-22,S002,131.6
2022-06-22,S003,209.88
2022-06-23,S001,179.92
2022-06-23,S002,141.6
2022-06-23,S003,214.42
2022-06-24,S001,167.28
2022-06-24,S002,126.28
2022-06-24,S003,217.97
2022-06-25,S001,193.6
2022-06-25,S002,145.73
2022-06-25,S003,228.76
2022-06-26,S001,177.89
2022-06-26,S002,149.06
2022-06-26,S003,221.28
2022-06-27,S001,176.17
2022-06-27,S002,129.66
2022-06-27,S003,212.69
2022-06-28,S001,183.46
2022-06-28,S002,138.7
2022-06-28,S003,214.88
2022-06-29,S001,152.15
2022-06-29,S002,113.38
2022-06-29,S003,224.78
2022-06-30,S001,165.53
2022-06-30,S002,150.38
2022-06-30,S003,223.01
2022-07-01,S001,176.5
2022-07-01,S002,137.82
2022-07-01,S003,224.95
2022-07-02,S001,185.22
2022-07-02,S002,144.52
2022-07-02,S003,227.34
2022-07-03,S001,189.78
2022-07-03,S002,141.43
2022-07-03,S003,234.38
2022-07-04,S001,166.93
2022-07-04,S002,123.85
2022-07-04,S003,198.85
2022-07-05,S001,172.4
2022-07-05,S002,135.87
2022-07-05,S003,221.64
2022-07-06,S001,170.4
2022-07-06,S002,138.59
2022-07-06,S003,223.06
2022-07-07,S001,180.92
2022-07-07,S002,129.24
2022-07-07,S003,215.32
2022-07-08,S001,173.54
2022-07-08,S002,139.3
2022-07-08,S003,220.46
2022-07-09,S001,189.12
2022-07-09,S002,138.08
2022-07-09,S003,220.92
2022-07-10,S001,183.03
2022-07-10,S002,136.56
2022-07-10,S003,226.57
2022-07-11,S001,167.33
2022-07-11,S002,144.62
2022-07-11,S003,224.04
2022-07-12,S001,167.67
2022-07-12,S002,134.72
2022-07-12,S003,221.93
2022-07-13,S001,174.18
2022-07-13,S002,141.03
2022-07-13,S003,214.47
2022-07-14,S001,167.54
2022-07-14,S002,122.89
2022-07-14,S003,224.16
2022-07-15,S001,173.1
2022-07-15,S002,122.19
2022-07-15,S003,218.69
2022-07-16,S001,202.25
2022-07-16,S002,141.56
2022-07-16,S003,228.44
2022-07-17,S001,192.48
2022-07-17,S002,137.68
2022-07-17,S003,230.91
2022-07-18,S001,167.76
2022-07-18,S002,134.75
2022-07-18,S003,213.61
2022-07-19,S001,179.83
2022-07-19,S002,122.93
2022-07-19,S003,207.67
2022-07-20,S001,166.8
2022-07-20,S002,119.39
2022-07-20,S003,227.06
2022-07-21,S001,153.59
2022-07-21,S002,129.71
2022-07-21,S003,212.33
2022-07-22,S001,161.66
2022-07-22,S002,118.07
2022-07-22,S003,210.08
2022-07-23,S001,169.58
2022-07-23,S002,128.8
2022-07-23,S003,219.36
2022-07-24,S001,181.56
2022-07-24,S002,144.05
2022-07-24,S003,210.35
2022-07-25,S001,169.33
2022-07-25,S002,113.79
2022-07-25,S003,221.89
2022-07-26,S001,182.4
2022-07-26,S002,133.77
2022-07-26,S003,222.46
2022-07-27,S001,171.4
2022-07-27,S002,116.18
2022-07-27,S003,225.49
2022-07-28,S001,166.82
2022-07-28,S002,109.19
2022-07-28,S003,214.58
2022-07-29,S001,175.0
2022-07-29,S002,124.53
2022-07-29,S003,213.01
2022-07-30,S001,165.46
2022-07-30,S002,142.8
2022-07-30,S003,226.33
2022-07-31,S001,184.81
2022-07-31,S002,145.33
2022-07-31,S003,226.87
2022-08-01,S001,173.86
2022-08-01,S002,127.53
2022-08-01,S003,223.96
2022-08-02,S001,155.63
2022-08-02,S002,117.42
2022-08-02,S003,214.58
2022-08-03,S001,176.37
2022-08-03,S002,131.34
2022-08-03,S003,217.61
2022-08-04,S001,169.68
2022-08-04,S002,133.05
2022-08-04,S003,210.83
2022-08-05,S001,163.4
2022-08-05,S002,115.45
2022-08-05,S003,224.71
2022-08-06,S001,186.52
2022-08-06,S002,138.37
2022-08-06,S003,213.68
2022-08-07,S001,199.36
2022-08-07,S002,137.34
2022-08-07,S003,218.93
2022-08-08,S001,167.39
2022-08-08,S002,126.02
2022-08-08,S003,216.49
2022-08-09,S001,167.65
2022-08-09,S002,122.32
2022-08-09,S003,227.22
2022-08-10,S001,161.71
2022-08-10,S002,123.12
2022-08-10,S003,211.16
2022-08-11,S001,158.3
2022-08-11,S002,128.5
2022-08-11,S003,205.97
2022-08-12,S001,171.46
2022-08-12,S002,114.14
2022-08-12,S003,220.46
2022-08-13,S001,172.68
2022-08-13,S002,143.64
2022-08-13,S003,229.78
2022-08-14,S001,179.8
2022-08-14,S002,146.56
2022-08-14,S003,237.25
2022-08-15,S001,160.11
2022-08-15,S002,135.18
2022-08-15,S003,201.34
2022-08-16,S001,167.46
2022-08-16,S002,104.64
2022-08-16,S003,221.08
2022-08-17,S001,165.99
2022-08-17,S002,119.99
2022-08-17,S003,198.72
2022-08-18,S001,171.31
2022-08-18,S002,105.4
2022-08-18,S003,208.52
2022-08-19,S001,158.61
2022-08-19,S002,101.31
2022-08-19,S003,213.84
2022-08-20,S001,175.21
2022-08-20,S002,136.6
2022-08-20,S003,226.74
2022-08-21,S001,169.22
2022-08-21,S002,131.91
2022-08-21,S003,233.44
2022-08-22,S001,158.16
2022-08-22,S002,122.16
2022-08-22,S003,195.05
2022-08-23,S001,164.41
2022-08-23,S002,123.3
2022-08-23,S003,210.49
2022-08-24,S001,167.11
2022-08-24,S002,129.04
2022-08-24,S003,218.65
2022-08-25,S001,153.34
2022-08-25,S002,119.13
2022-08-25,S003,209.22
2022-08-26,S001,167.33
2022-08-26,S002,141.72
2022-08-26,S003,199.3
2022-08-27,S001,185.88
2022-08-27,S002,135.42
2022-08-27,S003,231.18
2022-08-28,S001,177.99
2022-08-28,S002,147.35
2022-08-28,S003,217.62
2022-08-29,S001,174.35
2022-08-29,S002,98.57
2022-08-29,S003,200.89
2022-08-30,S001,152.79
2022-08-30,S002,127.66
2022-08-30,S003,199.56
2022-08-31,S001,148.67
2022-08-31,S002,115.04
2022-08-31,S003,205.25
2022-09-01,S001,144.04
2022-09-01,S002,100.53
2022-09-01,S003,207.98
2022-09-02,S001,169.88
2022-09-02,S002,119.1
2022-09-02,S003,196.03
2022-09-03,S001,177.79
2022-09-03,S002,127.93
2022-09-03,S003,212.34
2022-09-04,S001,171.74
2022-09-04,S002,134.61
2022-09-04,S003,214.96
2022-09-05,S001,159.06
2022-09-05,S002,122.67
2022-09-05,S003,197.54
2022-09-06,S001,147.45
2022-09-06,S002,102.28
2022-09-06,S003,205.14
2022-09-07,S001,175.65
2022-09-07,S002,121.93
2022-09-07,S003,207.4
2022-09-08,S001,156.75
2022-09-08,S002,113.47
2022-09-08,S003,205.96
2022-09-09,S001,156.22
2022-09-09,S002,123.85
2022-09-09,S003,205.63
2022-09-10,S001,175.78
2022-09-10,S002,125.99
2022-09-10,S003,231.85
2022-09-11,S001,173.44
2022-09-11,S002,123.47
2022-09-11,S003,221.53
2022-09-12,S001,156.01
2022-09-12,S002,112.06
2022-09-12,S003,209.06
2022-09-13,S001,147.52
2022-09-13,S002,112.26
2022-09-13,S003,199.13
2022-09-14,S001,157.24
2022-09-14,S002,105.74
2022-09-14,S003,209.65
2022-09-15,S001,168.14
2022-09-15,S002,106.68
2022-09-15,S003,198.05
2022-09-16,S001,163.47
2022-09-16,S002,100.43
2022-09-16,S003,204.69
2022-09-17,S001,180.07
2022-09-17,S002,121.37
2022-09-17,S003,205.08
2022-09-18,S001,162.86
2022-09-18,S002,129.86
2022-09-18,S003,217.03
2022-09-19,S001,143.65
2022-09-19,S002,107.95
2022-09-19,S003,192.55
2022-09-20,S001,150.18
2022-09-20,S002,116.72
2022-09-20,S003,207.49
2022-09-21,S001,151.25
2022-09-21,S002,106.77
2022-09-21,S003,206.66
2022-09-22,S001,159.18
2022-09-22,S002,96.4
2022-09-22,S003,195.57
2022-09-23,S001,136.51
2022-09-23,S002,112.23
2022-09-23,S003,215.35
2022-09-24,S001,176.91
2022-09-24,S002,116.66
2022-09-24,S003,211.31
2022-09-25,S001,163.03
2022-09-25,S002,119.78
2022-09-25,S003,200.36
2022-09-26,S001,145.5
2022-09-26,S002,116.15
2022-09-26,S003,191.67
2022-09-27,S001,140.44
2022-09-27,S002,96.57
2022-09-27,S003,189.2
2022-09-28,S001,134.92
2022-09-28,S002,106.78
2022-09-28,S003,200.25
2022-09-29,S001,154.37
2022-09-29,S002,104.74
2022-09-29,S003,186.98
2022-09-30,S001,148.0
2022-09-30,S002,110.28
2022-09-30,S003,192.21
2022-10-01,S001,151.72
2022-10-01,S002,126.12
2022-10-01,S003,213.7
2022-10-02,S001,151.31
2022-10-02,S002,121.0
2022-10-02,S003,211.95
2022-10-03,S001,143.61
2022-10-03,S002,100.62
2022-10-03,S003,195.4
2022-10-04,S001,159.28
2022-10-04,S002,106.9
2022-10-04,S003,196.17
2022-10-05,S001,143.49
2022-10-05,S002,113.41
2022-10-05,S003,191.86
2022-10-06,S001,133.18
2022-10-06,S002,102.12
2022-10-06,S003,181.66
2022-10-07,S001,142.87
2022-10-07,S002,99.82
2022-10-07,S003,190.98
2022-10-08,S001,157.3
2022-10-08,S002,119.68
2022-10-08,S003,212.58
2022-10-09,S001,137.55
2022-10-09,S002,116.51
2022-10-09,S003,207.41
2022-10-10,S001,143.33
2022-10-10,S002,90.12
2022-10-10,S003,196.31
2022-10-11,S001,141.57
2022-10-11,S002,102.37
2022-10-11,S003,188.16
2022-10-12,S001,148.63
2022-10-12,S002,89.31
2022-10-12,S003,200.49
2022-10-13,S001,157.51
2022-10-13,S002,102.71
2022-10-13,S003,171.77
2022-10-14,S001,151.38
2022-10-14,S002,92.97
2022-10-14,S003,193.03
2022-10-15,S001,154.88
2022-10-15,S002,114.29
2022-10-15,S003,217.38
2022-10-16,S001,147.84
2022-10-16,S002,116.76
2022-10-16,S003,218.26
2022-10-17,S001,161.94
2022-10-17,S002,117.91
2022-10-17,S003,189.12
2022-10-18,S001,141.5
2022-10-18,S002,103.87
2022-10-18,S003,180.07
2022-10-19,S001,140.81
2022-10-19,S002,108.5
2022-10-19,S003,201.31
2022-10-20,S001,140.18
2022-10-20,S002,112.21
2022-10-20,S003,189.67
2022-10-21,S001,141.64
2022-10-21,S002,100.81
2022-10-21,S003,188.52
2022-10-22,S001,153.58
2022-10-22,S002,113.84
2022-10-22,S003,197.36
2022-10-23,S001,149.83
2022-10-23,S002,102.69
2022-10-23,S003,194.22
2022-10-24,S001,134.74
2022-10-24,S002,94.96
2022-10-24,S003,193.45
2022-10-25,S001,138.55
2022-10-25,S002,89.78
2022-10-25,S003,194.03
2022-10-26,S001,134.16
2022-10-26,S002,92.04
2022-10-26,S003,190.01
2022-10-27,S001,132.51
2022-10-27,S002,109.9
2022-10-27,S003,182.02
2022-10-28,S001,138.77
2022-10-28,S002,95.54
2022-10-28,S003,179.35
2022-10-29,S001,150.59
